Wähle das Verfahren (n = 1000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog: 
Verfahren: exp. Euler
0 0 1
68.5  -8.22358 -4.75451
68.6  -8.69351 -3.87922
68.7  -9.07673 -2.96488
68.8  -9.36939 -2.0206
68.9  -9.56852 -1.05582
69  -9.67211 -0.0801779
69.1  -9.67909 0.896587
69.2  -9.58937 1.86471
69.3  -9.40379 2.8145
69.4  -9.1242 3.73648
69.5  -8.75335 4.62141
69.6  -8.29491 5.46043
69.7  -7.75345 6.24515
69.8  -7.13435 6.9677
69.9  -6.44378 7.62085
70  -5.6886 8.19804
70.1  -4.87634 8.69348
70.2  -4.01512 9.1022
70.3  -3.11351 9.42007
70.4  -2.18052 9.64391
70.5  -1.22546 9.77143
70.6  -0.257865 9.80135
70.7  0.712594 9.73332
70.8  1.67622 9.568
70.9  2.62338 9.30701
71  3.54461 8.95294
71.1  4.4307 8.50929
71.2  5.27276 7.98048
71.3  6.06239 7.37176
71.4  6.79167 6.68919
71.5  7.4533 5.93958
71.6  8.04064 5.1304
71.7  8.54781 4.26972
71.8  8.96971 3.36612
71.9  9.3021 2.42864
72  9.54164 1.46662
72.1  9.68591 0.48967
72.2  9.73343 -0.492439
72.3  9.68371 -1.4699
72.4  9.53722 -2.43294
72.5  9.29539 -3.37192
72.6  8.96062 -4.27747
72.7  8.53622 -5.14051
72.8  8.02641 -5.95241
72.9  7.43627 -6.70505
73  6.77166 -7.39088
73.1  6.03922 -8.00303
73.2  5.24624 -8.53536
73.3  4.40064 -8.98254
73.4  3.51084 -9.34007
73.5  2.58573 -9.60435
73.6  1.63455 -9.77271
73.7  0.666786 -9.84346
73.8  -0.307883 -9.81586
73.9  -1.27972 -9.69016
74  -2.23902 -9.46759
74.1  -3.17619 -9.15035
74.2  -4.08185 -8.74159
74.3  -4.94695 -8.24537
74.4  -5.76284 -7.66662
74.5  -6.52134 -7.01112
74.6  -7.21487 -6.2854
74.7  -7.83647 -5.49668
74.8  -8.37992 -4.65285
74.9  -8.83977 -3.76231
75  -9.21141 -2.83396
75.1  -9.49109 -1.87707
75.2  -9.676 -0.901199
75.3  -9.76427 0.0839122
75.4  -9.75499 1.06842
75.5  -9.64825 2.04247
75.6  -9.44507 2.99635
75.7  -9.14746 3.9205
75.8  -8.75839 4.80568
75.9  -8.28171 5.64304
76  -7.72217 6.4242
76.1  -7.08535 7.14134
76.2  -6.37758 7.78728
76.3  -5.60593 8.35554
76.4  -4.7781 8.84042
76.5  -3.90233 9.23707
76.6  -2.98738 9.5415
76.7  -2.04238 9.75065
76.8  -1.07677 9.8624
76.9  -0.100182 9.87562
77  0.877614 9.79015
77.1  1.84685 9.60683
77.2  2.79784 9.32747
77.3  3.72108 8.95483
77.4  4.60733 8.49263
77.5  5.44773 7.94547
77.6  6.23387 7.31878
77.7  6.95789 6.61883
77.8  7.61253 5.85259
77.9  8.19125 5.02771
78  8.68823 4.15241
78.1  9.0985 3.23544
78.2  9.41794 2.28595
78.3  9.64334 1.31342
78.4  9.77243 0.327577
78.5  9.8039 -0.661741
78.6  9.73741 -1.64464
78.7  9.57361 -2.61131
78.8  9.31412 -3.55206
78.9  8.96151 -4.45751
79  8.51928 -5.31859
79.1  7.99185 -6.12668
79.2  7.38445 -6.87371
79.3  6.70315 -7.55219
79.4  5.95475 -8.15533
79.5  5.1467 -8.67709
79.6  4.28707 -9.11224
79.7  3.38444 -9.45641
79.8  2.44783 -9.70614
79.9  1.48658 -9.85893
80  0.510299 -9.91322
80.1  -0.471261 -9.86846
80.2  -1.44829 -9.72508
80.3  -2.41103 -9.48449
80.4  -3.34985 -9.14907
80.5  -4.25537 -8.72216
80.6  -5.11853 -8.20802
80.7  -5.9307 -7.61176
80.8  -6.68376 -6.93933
80.9  -7.37016 -6.19744
81  -7.98304 -5.39349
81.1  -8.51626 -4.53549
81.2  -8.96447 -3.63203
81.3  -9.3232 -2.69211
81.4  -9.58882 -1.72512
81.5  -9.75867 -0.740736
81.6  -9.83105 0.251223
81.7  -9.8052 1.24084
81.8  -9.68138 2.21822
81.9  -9.46079 3.17361
82  -9.14564 4.09744
82.1  -8.73905 4.98047
82.2  -8.24507 5.81388
82.3  -7.66862 6.58934
82.4  -7.01545 7.29907
82.5  -6.29207 7.93598
82.6  -5.50571 8.49369
82.7  -4.6642 8.96661
82.8  -3.77596 9.35
82.9  -2.84984 9.64002
83  -1.8951 9.83376
83.1  -0.921271 9.92925
83.2  0.061916 9.92554
83.3  1.04464 9.82265
83.4  2.01708 9.62158
83.5  2.96951 9.32433
83.6  3.89242 8.93385
83.7  4.77657 8.45405
83.8  5.61314 7.88969
83.9  6.39374 7.2464
84  7.11057 6.5306
84.1  7.75646 5.74943
84.2  8.32495 4.9107
84.3  8.81033 4.02276
84.4  9.20776 3.0945
84.5  9.51323 2.13517
84.6  9.72369 1.15437
84.7  9.83703 0.161893
84.8  9.85208 -0.832349
84.9  9.7687 -1.81842
85  9.58769 -2.78645
85.1  9.31085 -3.72679
85.2  8.94094 -4.63001
85.3  8.48164 -5.48709
85.4  7.93753 -6.28947
85.5  7.31402 -7.0291
85.6  6.61734 -7.6986
85.7  5.85445 -8.29126
85.8  5.03295 -8.80115
85.9  4.16105 -9.22316
86  3.24746 -9.55306
86.1  2.30129 -9.78755
86.2  1.33199 -9.92426
86.3  0.349261 -9.96181
86.4  -0.637093 -9.89983
86.5  -1.61721 -9.73891
86.6  -2.5813 -9.48065
86.7  -3.51973 -9.12762
86.8  -4.4231 -8.68333
86.9  -5.2824 -8.15221
87  -6.08903 -7.53956
87.1  -6.83492 -6.85148
87.2  -7.51261 -6.09486
87.3  -8.11532 -5.27723
87.4  -8.63701 -4.40677
87.5  -9.07247 -3.49216
87.6  -9.41733 -2.54253
87.7  -9.66814 -1.56739
87.8  -9.82237 -0.576454
87.9  -9.87847 0.420362
88  -9.83588 1.4131
88.1  -9.69499 2.39184
88.2  -9.45722 3.3468
88.3  -9.12491 4.26842
88.4  -8.70139 5.14751
88.5  -8.19088 5.97527
88.6  -7.59846 6.74341
88.7  -6.93004 7.44426
88.8  -6.1923 8.07081
88.9  -5.3926 8.61678
89  -4.53891 9.0767
89.1  -3.63978 9.44598
89.2  -2.70417 9.72092
89.3  -1.74144 9.89874
89.4  -0.761192 9.97767
89.5  0.226773 9.95691
89.6  1.21258 9.83664
89.7  2.18639 9.61807
89.8  3.13846 9.30337
89.9  4.05928 8.89566
90  4.93963 8.39901
90.1  5.77073 7.81838
90.2  6.54426 7.15956
90.3  7.25248 6.42913
90.4  7.88831 5.63437
90.5  8.44539 4.78322
90.6  8.91814 3.88418
90.7  9.30183 2.94624
90.8  9.59262 1.97875
90.9  9.78758 0.991383
91  9.88477 -0.00599184
91.1  9.8832 -1.00341
91.2  9.78288 -1.99091
91.3  9.58479 -2.95862
91.4  9.29091 -3.89686
91.5  8.90416 -4.79626
91.6  8.4284 -5.64782
91.7  7.86838 -6.44304
91.8  7.22967 -7.17395
91.9  6.51867 -7.83325
92  5.74245 -8.41434
92.1  4.90878 -8.91141
92.2  4.02598 -9.31948
92.3  3.10286 -9.63446
92.4  2.14864 -9.8532
