5.1	0	0.134763	0	-0.1606
5.11	0	0.133157	0	-0.160735
5.12	0	0.131562	0	-0.160053
5.13	0	0.129986	0	-0.158566
5.14	0	0.128436	0	-0.156292
5.15	0	0.126921	0	-0.153252
5.16	0	0.125447	0	-0.149468
5.17	0	0.124022	0	-0.144965
5.18	0	0.122652	0	-0.139772
5.19	0	0.121343	0	-0.133918
5.2	0	0.120103	0	-0.127435
5.21	0	0.118936	0	-0.120355
5.22	0	0.117849	0	-0.112714
5.23	0	0.116845	0	-0.104547
5.24	0	0.115931	0	-0.0958931
5.25	0	0.115109	0	-0.0867889
5.26	0	0.114385	0	-0.0772741
5.27	0	0.113762	0	-0.0673888
5.28	0	0.113242	0	-0.0571736
5.29	0	0.112828	0	-0.0466697
5.3	0	0.112523	0	-0.0359191
5.31	0	0.112329	0	-0.0249637
5.32	0	0.112246	0	-0.0138463
5.33	0	0.112277	0	-0.00260947
5.34	0	0.112421	0	0.00870367
5.35	0	0.112678	0	0.02005
5.36	0	0.113048	0	0.0313864
5.37	0	0.113531	0	0.0426696
5.38	0	0.114125	0	0.0538564
5.39	0	0.114829	0	0.0649037
5.4	0	0.115641	0	0.0757687
5.41	0	0.116557	0	0.0864087
5.42	0	0.117576	0	0.0967814
5.43	0	0.118694	0	0.106845
5.44	0	0.119908	0	0.116558
5.45	0	0.121212	0	0.125879
5.46	0	0.122603	0	0.134768
5.47	0	0.124076	0	0.143187
5.48	0	0.125625	0	0.151096
5.49	0	0.127245	0	0.158458
5.5	0	0.12893	0	0.165237
5.51	0	0.130673	0	0.171398
5.52	0	0.132468	0	0.176908
5.53	0	0.134307	0	0.181735
5.54	0	0.136185	0	0.185851
5.55	0	0.138092	0	0.189227
5.56	0	0.140022	0	0.191839
5.57	0	0.141965	0	0.193666
5.58	0	0.143915	0	0.194687
5.59	0	0.145863	0	0.194886
5.6	0	0.1478	0	0.194252
5.61	0	0.149719	0	0.192776
5.62	0	0.151609	0	0.190453
5.63	0	0.153464	0	0.187282
5.64	0	0.155275	0	0.183268
5.65	0	0.157033	0	0.17842
5.66	0	0.15873	0	0.172752
5.67	0	0.160358	0	0.166283
5.68	0	0.161911	0	0.159038
5.69	0	0.163379	0	0.151046
5.7	0	0.164757	0	0.142343
5.71	0	0.166039	0	0.132969
5.72	0	0.167217	0	0.12297
5.73	0	0.168287	0	0.112398
5.74	0	0.169243	0	0.101308
5.75	0	0.170082	0	0.08976
5.76	0	0.170799	0	0.0778191
5.77	0	0.171393	0	0.0655532
5.78	0	0.17186	0	0.0530336
5.79	0	0.172199	0	0.040334
5.8	0	0.172411	0	0.0275301
5.81	0	0.172493	0	0.0146986
5.82	0	0.172449	0	0.00191699
5.83	0	0.172279	0	-0.0107378
5.84	0	0.171985	0	-0.0231897
5.85	0	0.171571	0	-0.0353641
5.86	0	0.171041	0	-0.0471891
5.87	0	0.1704	0	-0.0585954
5.88	0	0.169651	0	-0.0695175
