0.007	-4.846	5.032	0	0	1
0.007	-4.846	5.054	0	0	1
0.007	-4.846	5.472	0	0	1
0.007	-4.846	5.494	0	0	1
0.007	-4.846	5.692	0	0	1
0.007	-4.846	5.956	0	0	1
0.008	-4.824	-4.846	0	0	2
0.008	-4.824	-4.824	0	0	2
0.008	-4.824	-4.692	0	0	3
0.008	-4.824	-4.296	0	0	3
0.008	-4.824	-4.142	0	0	3
0.008	-4.824	-4.054	0	0	3
0.008	-4.824	-3.856	0	0	3
0.008	-4.824	-3.658	0	0	4
0.008	-4.824	-3.636	0	0	4
0.008	-4.824	-2.426	0	0	3
0.008	-4.824	-2.25	0	0	3
0.008	-4.824	-2.184	0	0	4
0.008	-4.824	-2.096	0	0	4
0.008	-4.824	-1.92	0	0	5
0.008	-4.824	-1.898	0	0	5
0.008	-4.824	-1.788	0	0	4
0.008	-4.824	-1.48	0	0	5
0.008	-4.824	-1.458	0	0	5
0.008	-4.824	-1.282	0	0	4
0.008	-4.824	-1.194	0	0	4
0.008	-4.824	-1.128	0	0	4
0.008	-4.824	-0.952	0	0	4
0.008	-4.824	-0.842	0	0	4
0.008	-4.824	-0.82	0	0	4
0.008	-4.824	-0.688	0	0	4
0.008	-4.824	-0.666	0	0	4
0.008	-4.824	-0.622	0	0	4
0.008	-4.824	-0.336	0	0	4
0.008	-4.824	-0.314	0	0	4
0.008	-4.824	-0.226	0	0	4
0.008	-4.824	-0.028	0	0	4
0.008	-4.824	0.236	0	0	5
0.008	-4.824	0.324	0	0	5
0.008	-4.824	0.478	0	0	5
0.008	-4.824	0.544	0	0	5
0.008	-4.824	0.654	0	0	5
0.008	-4.824	0.676	0	0	5
0.008	-4.824	0.698	0	0	5
0.008	-4.824	0.808	0	0	5
0.008	-4.824	0.83	0	0	5
0.008	-4.824	0.852	0	0	5
0.008	-4.824	1.138	0	0	5
0.008	-4.824	1.182	0	0	5
0.008	-4.824	1.226	0	0	5
0.008	-4.824	1.534	0	0	4
0.008	-4.824	1.556	0	0	4
0.008	-4.824	1.82	0	0	4
0.008	-4.824	1.886	0	0	4
0.008	-4.824	1.93	0	0	4
0.008	-4.824	2.26	0	0	0
0.008	-4.824	2.414	0	0	0
0.008	-4.824	2.436	0	0	0
0.008	-4.824	2.788	0	0	5
0.008	-4.824	2.876	0	0	5
0.008	-4.824	3.316	0	0	4
0.008	-4.824	3.624	0	0	5
0.008	-4.824	3.646	0	0	5
0.008	-4.824	3.668	0	0	5
0.008	-4.824	3.844	0	0	0
0.008	-4.824	3.866	0	0	0
0.008	-4.824	4.042	0	0	0
0.008	-4.824	4.218	0	0	0
0.008	-4.824	4.768	0	0	0
0.008	-4.824	4.79	0	0	0
0.008	-4.824	5.054	0	0	1
0.008	-4.824	5.076	0	0	1
0.008	-4.824	5.098	0	0	1
0.008	-4.824	5.12	0	0	1
0.008	-4.824	5.45	0	0	1
0.008	-4.824	5.472	0	0	1
0.008	-4.824	5.692	0	0	1
0.008	-4.824	5.956	0	0	1
0.009	-4.802	-4.868	0	0	2
0.009	-4.802	-4.824	0	0	3
0.009	-4.802	-4.714	0	0	3
0.009	-4.802	-4.428	0	0	3
0.009	-4.802	-4.406	0	0	3
0.009	-4.802	-4.384	0	0	3
0.009	-4.802	-4.362	0	0	3
0.009	-4.802	-4.12	0	0	3
0.009	-4.802	-3.834	0	0	3
0.009	-4.802	-3.812	0	0	3
0.009	-4.802	-3.79	0	0	5
0.009	-4.802	-3.636	0	0	4
0.009	-4.802	-3.614	0	0	4
0.009	-4.802	-3.438	0	0	4
0.009	-4.802	-3.394	0	0	0
0.009	-4.802	-3.108	0	0	5
0.009	-4.802	-2.778	0	0	4
0.009	-4.802	-2.712	0	0	4
0.009	-4.802	-2.096	0	0	4
0.009	-4.802	-1.942	0	0	1
0.009	-4.802	-1.546	0	0	5
0.009	-4.802	-1.436	0	0	5
0.009	-4.802	-1.238	0	0	4
0.009	-4.802	-1.15	0	0	4
0.009	-4.802	-0.996	0	0	4
0.009	-4.802	-0.908	0	0	4
0.009	-4.802	-0.886	0	0	4
0.009	-4.802	-0.864	0	0	4
0.009	-4.802	-0.622	0	0	4
0.009	-4.802	-0.6	0	0	4
0.009	-4.802	-0.578	0	0	4
0.009	-4.802	-0.314	0	0	4
0.009	-4.802	-0.248	0	0	4
0.009	-4.802	0.038	0	0	5
0.009	-4.802	0.104	0	0	5
0.009	-4.802	0.214	0	0	5
0.009	-4.802	0.302	0	0	5
0.009	-4.802	0.5	0	0	5
0.009	-4.802	0.588	0	0	5
0.009	-4.802	0.61	0	0	5
0.009	-4.802	0.852	0	0	5
0.009	-4.802	0.874	0	0	5
0.009	-4.802	0.918	0	0	5
0.009	-4.802	1.38	0	0	4
0.009	-4.802	2.084	0	0	5
0.009	-4.802	2.282	0	0	0
0.009	-4.802	2.392	0	0	0
0.009	-4.802	3.096	0	0	4
0.009	-4.802	3.118	0	0	4
0.009	-4.802	3.426	0	0	5
0.009	-4.802	3.602	0	0	5
0.009	-4.802	3.624	0	0	5
0.009	-4.802	3.646	0	0	5
0.009	-4.802	3.844	0	0	0
0.009	-4.802	4.108	0	0	0
0.009	-4.802	4.174	0	0	0
0.009	-4.802	4.35	0	0	0
0.009	-4.802	4.372	0	0	0
0.009	-4.802	4.394	0	0	0
0.009	-4.802	4.416	0	0	0
0.009	-4.802	4.438	0	0	0
0.009	-4.802	4.79	0	0	0
0.009	-4.802	5.12	0	0	1
0.009	-4.802	5.142	0	0	1
0.009	-4.802	5.164	0	0	1
0.009	-4.802	5.428	0	0	1
0.009	-4.802	5.45	0	0	1
0.009	-4.802	5.67	0	0	1
0.01	-4.78	-4.89	0	0	2
0.01	-4.78	-4.868	0	0	2
0.01	-4.78	-4.846	0	0	3
0.01	-4.78	-4.494	0	0	3
0.01	-4.78	-4.472	0	0	3
0.01	-4.78	-4.45	0	0	3
0.01	-4.78	-4.428	0	0	3
0.01	-4.78	-4.406	0	0	3
0.01	-4.78	-4.384	0	0	3
0.01	-4.78	-4.362	0	0	3
0.01	-4.78	-4.34	0	0	3
0.01	-4.78	-4.318	0	0	3
0.01	-4.78	-4.274	0	0	3
0.01	-4.78	-4.142	0	0	3
0.01	-4.78	-4.098	0	0	3
0.01	-4.78	-3.614	0	0	4
0.01	-4.78	-3.592	0	0	4
0.01	-4.78	-3.35	0	0	5
0.01	-4.78	-3.328	0	0	5
0.01	-4.78	-3.108	0	0	5
0.01	-4.78	-3.086	0	0	5
0.01	-4.78	-2.756	0	0	4
0.01	-4.78	-2.382	0	0	3
0.01	-4.78	-2.272	0	0	3
0.01	-4.78	-1.81	0	0	5
0.01	-4.78	-1.788	0	0	5
0.01	-4.78	-1.568	0	0	5
0.01	-4.78	-1.546	0	0	5
0.01	-4.78	-1.172	0	0	4
0.01	-4.78	-0.974	0	0	4
0.01	-4.78	-0.93	0	0	4
0.01	-4.78	-0.556	0	0	4
0.01	-4.78	-0.534	0	0	4
0.01	-4.78	-0.468	0	0	4
0.01	-4.78	-0.292	0	0	4
0.01	-4.78	-0.204	0	0	4
0.01	-4.78	-0.028	0	0	4
0.01	-4.78	0.038	0	0	5
0.01	-4.78	0.06	0	0	5
0.01	-4.78	0.214	0	0	5
0.01	-4.78	0.236	0	0	5
0.01	-4.78	0.28	0	0	5
0.01	-4.78	0.302	0	0	5
0.01	-4.78	0.544	0	0	5
0.01	-4.78	0.962	0	0	5
0.01	-4.78	1.028	0	0	5
0.01	-4.78	1.072	0	0	5
0.01	-4.78	1.16	0	0	5
0.01	-4.78	1.226	0	0	5
0.01	-4.78	1.578	0	0	2
0.01	-4.78	2.084	0	0	5
0.01	-4.78	2.392	0	0	0
0.01	-4.78	2.7	0	0	5
0.01	-4.78	3.074	0	0	4
0.01	-4.78	3.096	0	0	4
0.01	-4.78	3.118	0	0	4
0.01	-4.78	3.382	0	0	0
0.01	-4.78	3.602	0	0	5
0.01	-4.78	3.624	0	0	5
